"peak_id","height","seasons","sex","age","success","solo","died"
"KANG",8586,"Spring","M",32,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",38,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",36,TRUE,FALSE,FALSE
"KANG",8586,"Spring","M",37,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",39,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",26,FALSE,FALSE,TRUE
"KANG",8586,"Spring","M",26,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",28,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",30,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",36,FALSE,FALSE,TRUE
"KANG",8586,"Spring","F",39,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",38,TRUE,FALSE,FALSE
"KANG",8586,"Spring","M",53,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",25,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",34,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",54,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",26,FALSE,FALSE,FALSE
"KANG",8586,"Spring","F",35,FALSE,FALSE,TRUE
"KANG",8586,"Spring","F",48,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",26,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",24,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",27,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",28,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",40,TRUE,FALSE,FALSE
"KANG",8586,"Autumn","M",42,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",35,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",32,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",47,FALSE,FALSE,FALSE
"KANG",8586,"Spring","F",28,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",24,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",25,FALSE,FALSE,FALSE
"KANG",8586,"Spring","F",49,FALSE,FALSE,TRUE
"KANG",8586,"Spring","M",29,TRUE,FALSE,FALSE
"KANG",8586,"Spring","M",22,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",33,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",42,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",38,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",26,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",33,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",32,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",34,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",44,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",39,TRUE,FALSE,FALSE
"KANG",8586,"Autumn","M",45,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",34,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",30,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",28,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",39,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",28,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",24,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",24,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",42,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",26,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",26,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",25,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",24,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",22,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",56,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","F",37,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","F",41,FALSE,FALSE,TRUE
"KANG",8586,"Autumn","M",34,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",34,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",32,TRUE,FALSE,FALSE
"KANG",8586,"Autumn","M",34,FALSE,FALSE,TRUE
"KANG",8586,"Autumn","F",32,FALSE,FALSE,TRUE
"KANG",8586,"Autumn","M",47,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",58,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",27,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",40,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",29,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",38,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",43,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",43,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",27,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",36,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","F",41,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",41,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",41,TRUE,FALSE,FALSE
"KANG",8586,"Autumn","M",39,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",46,TRUE,FALSE,FALSE
"KANG",8586,"Autumn","M",43,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","F",48,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",40,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",41,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",41,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",51,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",36,TRUE,FALSE,FALSE
"KANG",8586,"Autumn","M",47,TRUE,FALSE,FALSE
"KANG",8586,"Autumn","M",48,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","F",31,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","F",29,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",31,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",58,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",34,FALSE,FALSE,TRUE
"KANG",8586,"Autumn","M",33,FALSE,FALSE,TRUE
"KANG",8586,"Autumn","M",41,FALSE,FALSE,TRUE
"KANG",8586,"Autumn","M",32,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",33,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",33,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",30,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",40,TRUE,FALSE,FALSE
"KANG",8586,"Spring","M",43,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",27,TRUE,FALSE,FALSE
"KANG",8586,"Spring","M",29,TRUE,FALSE,FALSE
"KANG",8586,"Spring","M",45,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",32,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",20,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",26,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",28,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",42,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",29,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",46,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",35,FALSE,FALSE,FALSE
"KANG",8586,"Spring","F",29,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",26,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",35,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",38,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",29,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",34,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",36,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",44,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",44,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",35,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",38,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",37,TRUE,FALSE,FALSE
"KANG",8586,"Spring","M",38,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",32,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",45,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",47,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",31,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",24,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",24,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",39,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",30,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",34,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",43,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",37,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",35,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",51,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",29,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",28,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",26,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",27,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",36,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",49,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",36,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",39,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",31,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",32,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",28,TRUE,FALSE,FALSE
"KANG",8586,"Spring","M",30,TRUE,FALSE,FALSE
"KANG",8586,"Spring","M",29,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",28,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",24,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",24,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",27,TRUE,FALSE,TRUE
"KANG",8586,"Spring","M",37,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",31,TRUE,FALSE,FALSE
"KANG",8586,"Spring","M",30,TRUE,FALSE,TRUE
"KANG",8586,"Spring","M",27,TRUE,FALSE,FALSE
"KANG",8586,"Spring","M",42,FALSE,FALSE,FALSE
"KANG",8586,"Spring","F",40,TRUE,FALSE,FALSE
"KANG",8586,"Spring","M",36,TRUE,FALSE,FALSE
"KANG",8586,"Spring","M",39,TRUE,FALSE,FALSE
"KANG",8586,"Spring","M",45,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",37,TRUE,FALSE,FALSE
"KANG",8586,"Spring","M",35,TRUE,FALSE,FALSE
"KANG",8586,"Spring","M",38,TRUE,FALSE,FALSE
"KANG",8586,"Spring","M",33,TRUE,FALSE,FALSE
"KANG",8586,"Spring","M",35,TRUE,FALSE,FALSE
"KANG",8586,"Spring","M",42,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",35,TRUE,FALSE,FALSE
"KANG",8586,"Spring","M",45,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",31,TRUE,FALSE,FALSE
"KANG",8586,"Spring","M",49,TRUE,FALSE,FALSE
"KANG",8586,"Spring","M",46,TRUE,FALSE,FALSE
"KANG",8586,"Spring","M",40,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",32,TRUE,FALSE,FALSE
"KANG",8586,"Spring","M",36,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",41,TRUE,FALSE,FALSE
"KANG",8586,"Spring","M",33,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",33,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",41,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",43,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",47,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",42,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",33,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",32,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",24,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",29,TRUE,FALSE,FALSE
"KANG",8586,"Spring","M",23,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",26,TRUE,FALSE,FALSE
"KANG",8586,"Spring","M",34,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",31,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",35,TRUE,FALSE,FALSE
"KANG",8586,"Spring","M",30,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",38,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",32,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",31,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",43,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",31,FALSE,FALSE,TRUE
"KANG",8586,"Autumn","M",41,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",27,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",34,FALSE,FALSE,TRUE
"KANG",8586,"Autumn","M",32,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",42,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",29,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",31,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",34,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",33,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",36,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",38,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",32,FALSE,FALSE,FALSE
"KANG",8586,"Autumn","M",31,FALSE,FALSE,FALSE
"KANG",8586,"Winter","M",36,TRUE,FALSE,FALSE
"KANG",8586,"Winter","M",34,FALSE,FALSE,FALSE
"KANG",8586,"Winter","M",35,FALSE,FALSE,FALSE
"KANG",8586,"Winter","M",28,FALSE,FALSE,FALSE
"KANG",8586,"Winter","M",34,FALSE,FALSE,FALSE
"KANG",8586,"Winter","M",33,FALSE,FALSE,FALSE
"KANG",8586,"Winter","M",32,FALSE,FALSE,FALSE
"KANG",8586,"Winter","M",44,FALSE,FALSE,FALSE
"KANG",8586,"Winter","M",36,FALSE,FALSE,FALSE
"KANG",8586,"Winter","M",37,TRUE,FALSE,FALSE
"KANG",8586,"Spring","M",36,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",35,FALSE,FALSE,FALSE
"KANG",8586,"Winter","M",38,FALSE,FALSE,FALSE
"KANG",8586,"Winter","M",32,FALSE,FALSE,FALSE
"KANG",8586,"Spring","M",36,FALSE,FALSE,FALSE
"KANS",8476,"Spring","M",38,FALSE,FALSE,FALSE
"KANS",8476,"Spring","M",33,FALSE,FALSE,FALSE
"KANS",8476,"Spring","M",40,FALSE,FALSE,FALSE
"KANS",8476,"Spring","M",41,FALSE,FALSE,FALSE
"KANS",8476,"Spring","M",30,FALSE,FALSE,FALSE
"KANS",8476,"Spring","M",35,TRUE,FALSE,FALSE
"KANS",8476,"Spring","M",39,FALSE,FALSE,FALSE
"KANS",8476,"Spring","M",49,FALSE,FALSE,FALSE
"KANS",8476,"Spring","M",32,FALSE,FALSE,FALSE
"KANS",8476,"Spring","M",33,FALSE,FALSE,FALSE
"KANS",8476,"Spring","M",41,FALSE,FALSE,FALSE
"KANS",8476,"Spring","M",38,FALSE,FALSE,FALSE
"KANS",8476,"Spring","M",31,FALSE,FALSE,FALSE
"KANS",8476,"Spring","F",25,FALSE,FALSE,FALSE
"KANS",8476,"Spring","F",20,FALSE,FALSE,FALSE
"KANS",8476,"Spring","M",42,FALSE,FALSE,FALSE
"KANS",8476,"Spring","M",56,FALSE,FALSE,FALSE
"KANS",8476,"Spring","M",43,FALSE,FALSE,FALSE
"KANS",8476,"Spring","M",30,FALSE,FALSE,FALSE
"KANS",8476,"Spring","M",43,FALSE,FALSE,FALSE
"KANS",8476,"Spring","M",25,FALSE,FALSE,FALSE
"KANS",8476,"Spring","M",46,FALSE,FALSE,FALSE
"KANS",8476,"Spring","M",31,FALSE,FALSE,FALSE
"KANS",8476,"Winter","M",36,TRUE,FALSE,FALSE
"KANS",8476,"Winter","M",43,TRUE,FALSE,FALSE
"KANS",8476,"Winter","M",30,TRUE,FALSE,FALSE
"KANS",8476,"Winter","M",45,TRUE,FALSE,FALSE
"KANS",8476,"Winter","M",34,TRUE,FALSE,FALSE
"KANS",8476,"Spring","M",43,FALSE,FALSE,FALSE
"KANS",8476,"Spring","M",52,FALSE,FALSE,FALSE
"KANS",8476,"Spring","M",42,FALSE,FALSE,FALSE
"KANS",8476,"Spring","M",24,FALSE,FALSE,FALSE
"KANS",8476,"Spring","M",38,TRUE,FALSE,FALSE
"KANS",8476,"Spring","M",42,TRUE,FALSE,FALSE
"KANS",8476,"Spring","M",31,TRUE,FALSE,FALSE
"KANS",8476,"Spring","M",33,TRUE,FALSE,FALSE
"KANS",8476,"Spring","M",34,TRUE,FALSE,FALSE
"KANS",8476,"Spring","M",36,TRUE,FALSE,FALSE
"KANS",8476,"Spring","M",32,TRUE,FALSE,FALSE
"KANS",8476,"Spring","M",28,TRUE,FALSE,FALSE
"KANS",8476,"Spring","M",31,TRUE,FALSE,FALSE
"KANS",8476,"Spring","M",34,TRUE,FALSE,FALSE
"KANS",8476,"Spring","M",54,FALSE,FALSE,FALSE
"KANS",8476,"Spring","M",25,TRUE,FALSE,FALSE
"KANS",8476,"Spring","M",30,TRUE,FALSE,FALSE
"KANS",8476,"Spring","M",39,TRUE,FALSE,FALSE
"KANS",8476,"Spring","M",28,TRUE,FALSE,FALSE
"KANS",8476,"Spring","M",27,TRUE,FALSE,FALSE
"KANS",8476,"Spring","M",41,FALSE,FALSE,FALSE
"KANS",8476,"Spring","M",36,TRUE,FALSE,FALSE
"KANS",8476,"Spring","M",34,TRUE,FALSE,FALSE
"KANS",8476,"Autumn","M",34,FALSE,FALSE,FALSE
"KANS",8476,"Autumn","M",38,FALSE,FALSE,FALSE
"KANS",8476,"Autumn","M",34,FALSE,FALSE,FALSE
"KANS",8476,"Spring","M",34,TRUE,FALSE,FALSE
"KANS",8476,"Spring","M",42,TRUE,FALSE,FALSE
"KANS",8476,"Spring","M",37,TRUE,FALSE,FALSE
"KANS",8476,"Spring","M",51,FALSE,FALSE,FALSE
"KANS",8476,"Spring","M",36,TRUE,FALSE,FALSE
"KANT",6850,"Autumn","M",28,TRUE,FALSE,FALSE
"KANT",6850,"Autumn","M",35,TRUE,FALSE,FALSE
"KANT",6850,"Autumn","M",56,TRUE,FALSE,FALSE
"KANT",6850,"Autumn","M",34,TRUE,FALSE,FALSE
"KANT",6850,"Autumn","M",37,FALSE,FALSE,FALSE
"KANT",6850,"Autumn","M",53,FALSE,FALSE,FALSE
"KANT",6850,"Autumn","M",50,FALSE,FALSE,FALSE
"KANT",6850,"Autumn","M",53,FALSE,FALSE,FALSE
"KANT",6850,"Spring","M",48,FALSE,FALSE,FALSE
"KANT",6850,"Spring","F",49,FALSE,FALSE,FALSE
"KANT",6850,"Spring","M",55,FALSE,FALSE,FALSE
"KANT",6850,"Autumn","M",36,TRUE,FALSE,FALSE
"KANT",6850,"Autumn","M",37,FALSE,FALSE,FALSE
"KANT",6850,"Autumn","M",49,FALSE,FALSE,FALSE
"KANT",6850,"Autumn","M",28,FALSE,FALSE,FALSE
"KANT",6850,"Autumn","M",38,FALSE,FALSE,FALSE
"KANT",6850,"Autumn","M",37,FALSE,FALSE,FALSE
"KANT",6850,"Autumn","M",42,FALSE,FALSE,FALSE
"KANT",6850,"Autumn","M",66,FALSE,FALSE,FALSE
"KANT",6850,"Autumn","M",56,FALSE,FALSE,FALSE
"KANT",6850,"Autumn","M",32,FALSE,FALSE,FALSE
"KANT",6850,"Spring","M",36,FALSE,FALSE,FALSE
"KANT",6850,"Spring","M",65,FALSE,FALSE,FALSE
"KAPT",5965,"Summer","M",62,TRUE,FALSE,FALSE
"KAPT",5965,"Summer","M",24,TRUE,FALSE,FALSE
"KAPT",5965,"Summer","M",73,TRUE,FALSE,FALSE
"KAPT",5965,"Summer","M",67,TRUE,FALSE,FALSE
"KAPT",5965,"Summer","M",61,TRUE,FALSE,FALSE
"KAPT",5965,"Summer","M",60,TRUE,FALSE,FALSE
"KARS",6225,"Autumn","M",51,TRUE,FALSE,FALSE
"KARS",6225,"Autumn","F",55,TRUE,FALSE,FALSE
"KARY",6530,"Autumn","F",26,TRUE,FALSE,FALSE
"KARY",6530,"Autumn","M",26,TRUE,FALSE,FALSE
"KARY",6530,"Autumn","M",30,TRUE,FALSE,FALSE
"KARY",6530,"Autumn","M",28,TRUE,FALSE,FALSE
"KARY",6530,"Autumn","F",31,TRUE,FALSE,FALSE
"KARY",6530,"Autumn","M",24,TRUE,FALSE,FALSE
"KARY",6530,"Autumn","M",28,TRUE,FALSE,FALSE
"KARY",6530,"Autumn","M",25,TRUE,FALSE,FALSE
"KARY",6530,"Autumn","M",29,TRUE,FALSE,FALSE
"KARY",6530,"Autumn","M",34,TRUE,FALSE,FALSE
"KARY",6530,"Autumn","M",34,TRUE,FALSE,FALSE
"KARY",6530,"Autumn","M",41,TRUE,FALSE,FALSE
"KARY",6530,"Winter","M",35,FALSE,FALSE,FALSE
"KARY",6530,"Winter","M",27,FALSE,FALSE,FALSE
"KARY",6530,"Autumn","M",60,FALSE,FALSE,FALSE
"KARY",6530,"Autumn","F",21,FALSE,FALSE,FALSE
"KARY",6530,"Autumn","M",23,FALSE,FALSE,FALSE
"KARY",6530,"Autumn","M",49,FALSE,FALSE,FALSE
"KARY",6530,"Autumn","F",23,FALSE,FALSE,FALSE
"KARY",6530,"Autumn","M",23,FALSE,FALSE,FALSE
"KARY",6530,"Winter","M",30,TRUE,FALSE,FALSE
"KARY",6530,"Winter","M",28,FALSE,FALSE,FALSE
"KARY",6530,"Winter","M",24,FALSE,FALSE,FALSE
"KARY",6530,"Autumn","M",38,TRUE,FALSE,FALSE
"KARY",6530,"Autumn","M",39,TRUE,FALSE,FALSE
"KARY",6530,"Autumn","M",28,TRUE,FALSE,FALSE
"KARY",6530,"Winter","M",28,TRUE,FALSE,FALSE
"KARY",6530,"Winter","M",32,TRUE,FALSE,FALSE
"KARY",6530,"Winter","M",22,FALSE,FALSE,FALSE
"KARY",6530,"Winter","M",29,FALSE,FALSE,FALSE
"KARY",6530,"Winter","M",39,TRUE,FALSE,FALSE
"KARY",6530,"Winter","M",42,FALSE,FALSE,FALSE
"KARY",6530,"Winter","M",27,FALSE,FALSE,FALSE
"KCHN",6043,"Spring","M",61,FALSE,FALSE,FALSE
"KCHN",6043,"Spring","M",47,FALSE,FALSE,FALSE
"KCHN",6043,"Spring","M",42,FALSE,FALSE,FALSE
"KCHN",6043,"Spring","M",35,TRUE,FALSE,FALSE
"KCHN",6043,"Spring","M",33,TRUE,FALSE,FALSE
"KCHN",6043,"Spring","M",33,TRUE,FALSE,FALSE
"KCHN",6043,"Spring","M",27,TRUE,FALSE,FALSE
"KCHN",6043,"Spring","M",28,TRUE,FALSE,FALSE
"KCHN",6043,"Autumn","M",34,TRUE,FALSE,FALSE
"KCHN",6043,"Autumn","M",33,FALSE,FALSE,FALSE
"KCHN",6043,"Autumn","M",46,TRUE,FALSE,FALSE
"KCHN",6043,"Spring","M",43,FALSE,FALSE,FALSE
"KCHN",6043,"Spring","M",32,TRUE,FALSE,FALSE
"KCHN",6043,"Spring","M",30,TRUE,FALSE,FALSE
"KCHN",6043,"Spring","M",43,FALSE,FALSE,FALSE
"KCHN",6043,"Spring","M",39,FALSE,FALSE,FALSE
"KCHN",6043,"Spring","M",41,FALSE,FALSE,FALSE
"KCHS",6063,"Autumn","M",29,FALSE,FALSE,FALSE
"KCHS",6063,"Autumn","M",29,FALSE,FALSE,FALSE
"KCHS",6063,"Autumn","M",42,TRUE,FALSE,FALSE
"KCHS",6063,"Autumn","M",29,TRUE,FALSE,FALSE
"KCHS",6063,"Autumn","F",42,TRUE,FALSE,FALSE
"KCHS",6063,"Autumn","M",32,TRUE,FALSE,FALSE
"KCHS",6063,"Autumn","M",53,FALSE,FALSE,FALSE
"KCHS",6063,"Autumn","M",61,FALSE,FALSE,FALSE
"KCHS",6063,"Winter","M",26,TRUE,FALSE,FALSE
"KCHS",6063,"Winter","M",25,TRUE,FALSE,FALSE
"KCHS",6063,"Winter","M",32,TRUE,FALSE,FALSE
"KCHS",6063,"Autumn","M",29,TRUE,FALSE,FALSE
"KCHS",6063,"Autumn","M",28,TRUE,FALSE,FALSE
"KCHS",6063,"Autumn","M",30,TRUE,FALSE,FALSE
"KCHS",6063,"Autumn","M",47,FALSE,FALSE,FALSE
"KGRI",6792,"Spring","M",65,FALSE,FALSE,FALSE
"KGRI",6792,"Spring","M",60,FALSE,FALSE,FALSE
"KGRI",6792,"Spring","M",56,FALSE,FALSE,FALSE
"KGRI",6792,"Spring","M",64,FALSE,FALSE,FALSE
"KGRI",6792,"Spring","M",60,FALSE,FALSE,FALSE
"KGRI",6792,"Spring","M",60,FALSE,FALSE,FALSE
"KGRI",6792,"Spring","M",65,FALSE,FALSE,FALSE
"KGRI",6792,"Spring","M",56,FALSE,FALSE,FALSE
"KGRI",6792,"Spring","M",41,FALSE,FALSE,FALSE
"KGRI",6792,"Autumn","M",27,FALSE,FALSE,FALSE
"KGRI",6792,"Autumn","M",33,FALSE,FALSE,FALSE
"KGRI",6792,"Autumn","M",52,FALSE,FALSE,FALSE
"KGRI",6792,"Autumn","M",50,FALSE,FALSE,FALSE
"KGRI",6792,"Autumn","M",55,FALSE,FALSE,FALSE
"KGRI",6792,"Spring","M",58,FALSE,FALSE,FALSE
"KGRI",6792,"Autumn","M",59,FALSE,FALSE,FALSE
"KGRI",6792,"Autumn","M",36,FALSE,FALSE,FALSE
"KGRI",6792,"Autumn","M",51,FALSE,FALSE,FALSE
"KGRI",6792,"Autumn","M",28,FALSE,FALSE,FALSE
"KGRI",6792,"Autumn","M",41,FALSE,FALSE,FALSE
"KGRI",6792,"Autumn","M",38,FALSE,FALSE,FALSE
"KGRI",6792,"Autumn","M",47,FALSE,FALSE,FALSE
"KGUR",6981,"Autumn","M",29,TRUE,FALSE,FALSE
"KGUR",6981,"Autumn","M",41,FALSE,FALSE,FALSE
"KGUR",6981,"Autumn","M",45,FALSE,FALSE,FALSE
"KGUR",6981,"Autumn","M",29,FALSE,FALSE,FALSE
"KGUR",6981,"Autumn","M",46,FALSE,FALSE,FALSE
"KGUR",6981,"Autumn","M",38,FALSE,FALSE,FALSE
"KGUR",6981,"Autumn","M",53,TRUE,FALSE,FALSE
"KGUR",6981,"Autumn","F",26,FALSE,FALSE,FALSE
"KGUR",6981,"Autumn","M",26,TRUE,FALSE,FALSE
"KGUR",6981,"Autumn","M",31,TRUE,FALSE,FALSE
"KGUR",6981,"Autumn","M",27,TRUE,FALSE,FALSE
"KGUR",6981,"Autumn","M",30,TRUE,FALSE,FALSE
"KGUR",6981,"Autumn","M",68,FALSE,FALSE,FALSE
"KGUR",6981,"Autumn","F",44,FALSE,FALSE,FALSE
"KGUR",6981,"Autumn","M",38,TRUE,FALSE,FALSE
"KGUR",6981,"Autumn","F",50,FALSE,FALSE,FALSE
"KGUR",6981,"Autumn","M",48,TRUE,FALSE,FALSE
"KGUR",6981,"Autumn","M",25,FALSE,FALSE,FALSE
"KGUR",6981,"Autumn","F",30,FALSE,FALSE,FALSE
"KGUR",6981,"Autumn","M",42,FALSE,FALSE,FALSE
"KGUR",6981,"Autumn","M",24,TRUE,FALSE,FALSE
"KGUR",6981,"Autumn","F",47,FALSE,FALSE,FALSE
